provider_id,state,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison
310029,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,1.0,2.0,1.0,2.0
310031,NJ,Acute Care Hospitals,Voluntary non-profit - Private,0,1,4,2.0,3.0,2.0,3.0,,,2.0
310032,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
310034,NJ,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0
310038,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,3.0
310039,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,3.0,1.0,1.0,1.0,1.0,2.0
310040,NJ,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0
310041,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,3.0,1.0,1.0,2.0,1.0,3.0
310044,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0
310045,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,1.0,1.0,1.0,2.0
310047,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,1.0,2.0,2.0,2.0,2.0
310048,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0
310050,NJ,Acute Care Hospitals,Proprietary,1,1,2,2.0,3.0,1.0,1.0,2.0,2.0,2.0
310051,NJ,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,3.0
310052,NJ,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,3.0,1.0,2.0,1.0,2.0
310054,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,1.0,2.0,2.0
310057,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,3.0,2.0,2.0,1.0,3.0
310058,NJ,Acute Care Hospitals,Government - Local,1,1,3,,2.0,,,1.0,2.0,
310060,NJ,Acute Care Hospitals,Voluntary non-profit - Other,1,3,4,2.0,2.0,3.0,1.0,2.0,1.0,3.0
310061,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,3.0,1.0,3.0
310064,NJ,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,3.0,1.0,1.0,2.0,2.0,1.0,3.0
310069,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,3.0,1.0,2.0,2.0
310070,NJ,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,1.0,1.0,3.0,2.0,1.0,2.0
310073,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,2.0
310074,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
310075,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,2.0,2.0,2.0,2.0,1.0,2.0
310076,NJ,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,3.0,1.0,1.0,3.0,1.0,1.0,2.0
310081,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,2.0
310083,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,3.0,1.0,1.0,1.0,1.0,
310084,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,3.0,1.0,1.0,2.0,1.0,2.0
310086,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,1.0,2.0,3.0,1.0,3.0
310091,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0
310092,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,2.0,2.0,1.0,2.0
310096,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,1.0,1.0,2.0
310108,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,2.0,1.0,2.0,2.0,1.0,3.0
310110,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,3.0
310111,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,1.0,2.0,2.0,1.0,3.0
310112,NJ,Acute Care Hospitals,Proprietary,1,1,3,3.0,2.0,2.0,1.0,2.0,1.0,2.0
310113,NJ,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,2.0
310115,NJ,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
310118,NJ,Acute Care Hospitals,Proprietary,1,1,2,2.0,,1.0,1.0,2.0,1.0,
310119,NJ,Acute Care Hospitals,Government - State,1,1,1,2.0,1.0,2.0,1.0,2.0,1.0,1.0
310130,NJ,Acute Care Hospitals,Proprietary,1,3,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0
313300,NJ,Childrens,Voluntary non-profit - Private,0,1,,,,,,,,
313302,NJ,Childrens,Proprietary,1,1,,,,,,,,
320001,NM,Acute Care Hospitals,Voluntary non-profit - Other,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
320002,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,3.0,1.0,2.0,1.0,2.0
320003,NM,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,1.0,2.0,2.0,2.0
320004,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,3.0,2.0,1.0,2.0,2.0,2.0
320005,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,3.0
320006,NM,Acute Care Hospitals,Proprietary,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,1.0
320009,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,1.0,2.0,1.0,2.0
320011,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,2.0,2.0,2.0,2.0,
320013,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
320016,NM,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,2.0,2.0,3.0,2.0,2.0,2.0
320017,NM,Acute Care Hospitals,Government - State,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0
320018,NM,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0
320021,NM,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,1.0,3.0,2.0,2.0,1.0,2.0
320022,NM,Acute Care Hospitals,Government - Federal,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
320030,NM,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,,2.0,2.0,
320033,NM,Acute Care Hospitals,Proprietary,1,1,3,2.0,,2.0,2.0,2.0,3.0,
320038,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,,2.0,1.0,2.0,1.0,2.0
320057,NM,Acute Care Hospitals,Government - Federal,0,1,,,,,,,,
320058,NM,Acute Care Hospitals,Government - Federal,0,1,,,,,,,,
320059,NM,Acute Care Hospitals,Government - Federal,1,1,2,,,2.0,1.0,2.0,,
320060,NM,Acute Care Hospitals,Government - Federal,1,1,,,,,,2.0,,
320061,NM,Acute Care Hospitals,Government - Federal,1,1,2,2.0,,2.0,1.0,2.0,,
320062,NM,Acute Care Hospitals,Government - Federal,1,1,,,,,,,,
320063,NM,Acute Care Hospitals,Proprietary,1,1,3,2.0,1.0,2.0,1.0,2.0,2.0,2.0
320065,NM,Acute Care Hospitals,Proprietary,1,1,2,2.0,,2.0,1.0,2.0,2.0,2.0
320067,NM,Acute Care Hospitals,Government - Local,0,1,,,,,,2.0,3.0,
320070,NM,Acute Care Hospitals,Government - Federal,1,1,,,,,,,,
320074,NM,Acute Care Hospitals,Government - Federal,1,1,4,2.0,2.0,2.0,3.0,2.0,2.0,
320084,NM,Acute Care Hospitals,Government - State,1,1,3,2.0,,2.0,2.0,2.0,2.0,
320085,NM,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,2.0
320086,NM,Acute Care Hospitals,Proprietary,1,3,3,2.0,2.0,2.0,2.0,2.0,3.0,
320089,NM,Acute Care Hospitals,Voluntary non-profit - Private,1,3,3,,2.0,2.0,2.0,2.0,1.0,2.0
321300,NM,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,
321301,NM,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,
321302,NM,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
330019,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,3.0,1.0,1.0,2.0,1.0,
321304,NM,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,,
321305,NM,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,,2.0,2.0,1.0
321306,NM,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,,,
321307,NM,Critical Access Hospitals,Government - State,1,1,3,2.0,,2.0,,2.0,3.0,
321308,NM,Critical Access Hospitals,Government - Local,1,1,3,,,2.0,2.0,,3.0,
321309,NM,Critical Access Hospitals,Proprietary,1,1,2,2.0,,1.0,1.0,2.0,2.0,2.0
330003,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
330004,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330005,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,3.0,1.0,1.0,1.0,2.0
330006,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330008,NY,Acute Care Hospitals,Government - Local,1,1,3,2.0,,2.0,1.0,1.0,2.0,
330009,NY,Acute Care Hospitals,Proprietary,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,
330011,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0
330013,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330014,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0
330023,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,2.0,1.0,1.0,2.0,1.0,3.0
330024,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,2.0,1.0,2.0,1.0,2.0
330027,NY,Acute Care Hospitals,Government - Local,1,1,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0
330028,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,
330030,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,3.0,
330033,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
330043,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,3.0
330044,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
330045,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,3.0
330046,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,2.0,1.0,2.0
330047,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,3.0,2.0,1.0,2.0,3.0,2.0
330049,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,2.0
330055,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,3.0,1.0,1.0,1.0,1.0,2.0
330056,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,
330057,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,3.0,1.0,2.0,1.0,2.0
330058,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,1.0,3.0,1.0,2.0
330059,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,3.0,1.0,1.0,1.0,1.0,1.0,3.0
330061,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,2.0
330065,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
330073,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,
330074,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,2.0
330078,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,3.0,1.0,2.0,1.0,2.0
330079,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
330080,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,3.0,1.0,1.0,2.0,1.0,2.0
330084,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,1.0,2.0,3.0,2.0
330085,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0
330086,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,,1.0,1.0,2.0,1.0,
330088,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,2.0,2.0
330090,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,3.0,1.0,1.0,2.0,1.0,3.0
330094,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330096,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,2.0,2.0,3.0,
330100,NY,Acute Care Hospitals,Voluntary non-profit - Private,0,1,,,,,,,,
330101,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,1.0,3.0,1.0,1.0
330102,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0
330103,NY,Acute Care Hospitals,Proprietary,1,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
330104,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,3.0,1.0,1.0,2.0,1.0,3.0
330106,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,2.0,2.0,1.0,2.0
330107,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0
330108,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0
330111,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,,2.0,1.0,2.0,3.0,2.0
330115,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,3.0,2.0,3.0,2.0,2.0,2.0
330119,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,1.0,1.0,2.0,1.0,2.0
330125,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,1.0,2.0,2.0,1.0,2.0
330126,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,2.0
330127,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0
330128,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330132,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,2.0,2.0
330135,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,3,3,2.0,2.0,1.0,2.0,2.0,2.0,
330136,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330140,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,1.0,2.0,2.0,1.0,3.0
330141,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,3.0,1.0,1.0,2.0,1.0,2.0
330144,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,,2.0,2.0,2.0,2.0,
330151,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,3,3,2.0,,2.0,1.0,2.0,2.0,
330153,NY,Acute Care Hospitals,Proprietary,1,1,2,1.0,3.0,2.0,1.0,2.0,1.0,3.0
330157,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,3.0,1.0,2.0,1.0,1.0
330158,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,3,2,2.0,1.0,1.0,1.0,1.0,1.0,2.0
330160,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0
330162,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,3.0,2.0,2.0,2.0
330163,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0
330164,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,1.0,3.0,3.0,3.0,2.0,2.0,2.0
330166,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,,1.0,2.0,2.0
330167,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,2.0,1.0,3.0
330169,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,2.0,1.0,2.0
330175,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,1.0,1.0,2.0,1.0,2.0
330180,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
330181,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330182,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,3.0,1.0,3.0,3.0,2.0,1.0,2.0
330184,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,
330185,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,2.0,1.0,3.0,2.0,1.0,2.0
330188,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,2.0,1.0,1.0,2.0,2.0
330191,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,3.0,2.0,1.0,3.0
330193,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330194,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,2.0,1.0,1.0,1.0,1.0,2.0
330195,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,1.0,1.0,3.0
330196,NY,Acute Care Hospitals,Government - Local,1,1,1,3.0,1.0,1.0,1.0,2.0,1.0,2.0
330197,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,1.0
330198,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,3.0
330199,NY,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
330201,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,2.0,1.0,1.0,2.0,1.0,
330202,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,
330203,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330204,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,
330205,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,3,3,2.0,2.0,2.0,3.0,2.0,3.0,2.0
330208,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,3.0,1.0,2.0,2.0,1.0,2.0
330211,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0
330214,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,1.0,3.0,1.0,2.0,1.0,2.0
330215,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330218,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,1.0,2.0,2.0,1.0,2.0
330219,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,2.0,2.0,1.0,2.0
330221,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330222,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,3.0,2.0,1.0,3.0
330223,NY,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0
330224,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,,2.0,2.0,2.0,,,
330226,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,1.0,3.0,2.0,1.0,
330229,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,2.0,2.0,1.0,2.0,2.0,
330231,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330232,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,2.0,1.0,2.0,1.0,2.0
330233,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0
330234,NY,Acute Care Hospitals,Government - Hospital District or Authority,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0
330235,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
330236,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,3.0,1.0,1.0,1.0,2.0,1.0,2.0
330238,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
330239,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,1.0,1.0,2.0
330240,NY,Acute Care Hospitals,Government - Local,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,
330241,NY,Acute Care Hospitals,Government - State,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330245,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,2.0,2.0,1.0,1.0,2.0
330246,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,3,3,2.0,3.0,1.0,2.0,2.0,1.0,2.0
330250,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,3.0
330259,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330261,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
330264,NY,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330265,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,
330267,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,2.0,2.0,1.0,2.0
330268,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,2.0,2.0,2.0,
330270,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,,2.0,,3.0,2.0,,
330273,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,1.0,3.0,2.0,2.0,2.0
330276,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0
330277,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,1.0,3.0,2.0,2.0,2.0
330279,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,3.0,1.0,2.0,1.0,2.0
330285,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,1.0
330286,NY,Acute Care Hospitals,Voluntary non-profit - Church,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,3.0
330304,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,1.0,3.0,3.0,1.0,3.0
330307,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,2.0,3.0,3.0,2.0,1.0,3.0
330331,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,3.0,1.0,1.0,1.0,2.0,1.0,3.0
330332,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
330340,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0
330350,NY,Acute Care Hospitals,Government - State,1,1,1,3.0,1.0,1.0,1.0,1.0,1.0,2.0
330372,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0
330385,NY,Acute Care Hospitals,Government - Local,1,1,2,,2.0,1.0,1.0,2.0,1.0,
330386,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,
330387,NY,Acute Care Hospitals,Voluntary non-profit - Private,0,3,,,,,,,,
330393,NY,Acute Care Hospitals,Government - State,1,1,2,3.0,1.0,1.0,2.0,2.0,1.0,2.0
330394,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,3.0,1.0,2.0,1.0,2.0
330395,NY,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,2.0,1.0,1.0,2.0,1.0,
